"Ukazatel","IndicatorType","Šetření","ZJIST","Odvětví ekonomické činnosti","CZNACEMZDY","Institucionální sektory-Sektor II","ISEKTORMZDH.ISEKTOR2","Institucionální sektory-Sektor V","ISEKTORMZDH.ISEKTOR5","Roky","CasR","ČR, regiony, kraje-Stát","Uz0123vm.STAT","ČR, regiony, kraje-Region","Uz0123vm.REGION","ČR, regiony, kraje-Kraj","Uz0123vm.KRAJ","Hodnota"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Jihozápad","CZ03","Jihočeský kraj","CZ031","3879860.7505847807"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Jihozápad","CZ03","Plzeňský kraj","CZ032","3639122.0671009407"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Severozápad","CZ04","Karlovarský kraj","CZ041","1184629.2091258746"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Severozápad","CZ04","Ústecký kraj","CZ042","3781123.675319734"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Severovýchod","CZ05","Liberecký kraj","CZ051","1888555.2281748946"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Severovýchod","CZ05","Královéhradecký kraj","CZ052","1841872.1319089343"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Severovýchod","CZ05","Pardubický kraj","CZ053","3603716.482944667"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Jihovýchod","CZ06","Kraj Vysočina","CZ063","2473471.5985891763"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Jihovýchod","CZ06","Jihomoravský kraj","CZ064","12211861.940661239"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Střední Morava","CZ07","Olomoucký kraj","CZ071","3508567.5927637583"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Střední Morava","CZ07","Zlínský kraj","CZ072","3744718.78474327"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2022","2022","Česko","CZ","Moravskoslezsko","CZ08","Moravskoslezský kraj","CZ080","6018058.941883198"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","","","","","148091352.55626997"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Praha","CZ01","","","49065762.633970834"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Střední Čechy","CZ02","","","14591561.787092334"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihozápad","CZ03","","","14775342.86565066"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severozápad","CZ04","","","10615786.679721171"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severovýchod","CZ05","","","15002612.464049432"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihovýchod","CZ06","","","19645000.97394966"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Střední Morava","CZ07","","","12078571.994582254"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Moravskoslezsko","CZ08","","","12780258.983891072"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Praha","CZ01","Hlavní město Praha","CZ010","49065762.633970834"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Střední Čechy","CZ02","Středočeský kraj","CZ020","14591561.787092334"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihozápad","CZ03","Jihočeský kraj","CZ031","6384981.987599852"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihozápad","CZ03","Plzeňský kraj","CZ032","8390360.87805081"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severozápad","CZ04","Karlovarský kraj","CZ041","3431989.3740477846"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severozápad","CZ04","Ústecký kraj","CZ042","7183797.305673386"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severovýchod","CZ05","Liberecký kraj","CZ051","4114691.6425819015"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severovýchod","CZ05","Královéhradecký kraj","CZ052","5632974.706967291"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Severovýchod","CZ05","Pardubický kraj","CZ053","5254946.11450024"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihovýchod","CZ06","Kraj Vysočina","CZ063","5083979.401202256"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Jihovýchod","CZ06","Jihomoravský kraj","CZ064","14561021.572747406"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Střední Morava","CZ07","Olomoucký kraj","CZ071","6295054.44758086"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Střední Morava","CZ07","Zlínský kraj","CZ072","5783517.547001395"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2023","2023","Česko","CZ","Moravskoslezsko","CZ08","Moravskoslezský kraj","CZ080","12780258.983891072"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","","","","","138554445.30088755"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Praha","CZ01","","","15009971.65265313"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Střední Čechy","CZ02","","","19872313.61438735"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihozápad","CZ03","","","17529586.31091091"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severozápad","CZ04","","","13251666.354277642"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severovýchod","CZ05","","","19246486.23406359"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihovýchod","CZ06","","","25252759.414887723"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Střední Morava","CZ07","","","14978384.185817983"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Moravskoslezsko","CZ08","","","13395314.781728774"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Praha","CZ01","Hlavní město Praha","CZ010","15009971.65265313"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Střední Čechy","CZ02","Středočeský kraj","CZ020","19872313.61438735"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihozápad","CZ03","Jihočeský kraj","CZ031","8548628.854731701"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihozápad","CZ03","Plzeňský kraj","CZ032","8980957.456179209"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severozápad","CZ04","Karlovarský kraj","CZ041","3622427.5102178487"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severozápad","CZ04","Ústecký kraj","CZ042","9629238.844059793"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severovýchod","CZ05","Liberecký kraj","CZ051","6102476.92721464"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severovýchod","CZ05","Královéhradecký kraj","CZ052","6101791.522787142"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Severovýchod","CZ05","Pardubický kraj","CZ053","7042217.784061811"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihovýchod","CZ06","Kraj Vysočina","CZ063","6272428.073713055"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Jihovýchod","CZ06","Jihomoravský kraj","CZ064","18980331.34117467"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Střední Morava","CZ07","Olomoucký kraj","CZ071","8362374.379472215"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Střední Morava","CZ07","Zlínský kraj","CZ072","6616009.806345767"
"Mzdy bez ostatních osobních nákladů - meziroční rozdíl (tis. Kč)","348RROZ","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2024","2024","Česko","CZ","Moravskoslezsko","CZ08","Moravskoslezský kraj","CZ080","13395314.781728774"
"Mzdy bez ostatních osobních nákladů - meziroční index (%)","348I","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2018","2018","Česko","CZ","","","","","109.7936861505"
"Mzdy bez ostatních osobních nákladů - meziroční index (%)","348I","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2018","2018","Česko","CZ","Praha","CZ01","","","111.8862914478"
"Mzdy bez ostatních osobních nákladů - meziroční index (%)","348I","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2018","2018","Česko","CZ","Střední Čechy","CZ02","","","109.5977623283"
"Mzdy bez ostatních osobních nákladů - meziroční index (%)","348I","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2018","2018","Česko","CZ","Jihozápad","CZ03","","","108.3365309272"
"Mzdy bez ostatních osobních nákladů - meziroční index (%)","348I","Pracovištní metoda","2","Celkem","A-S","Celkem","0","","","2018","2018","Česko","CZ","Severozápad","CZ04","","","108.8014218655"
